index,provinceName,province_confirmedCount,province_curedCount,province_deadCount,updateTime
5622,湖北省,27100,1480,780,2020-02-09
5623,江西省,740,74,0,2020-02-09
5624,江苏省,468,71,0,2020-02-09
5625,贵州省,99,7,1,2020-02-09
5626,香港,29,0,1,2020-02-09
5627,安徽省,779,72,1,2020-02-09
5628,台湾,18,1,0,2020-02-09
5629,福建省,250,35,0,2020-02-09
5630,山西省,115,22,0,2020-02-09
5631,吉林省,78,12,1,2020-02-09
5632,云南省,141,18,0,2020-02-09
5633,黑龙江省,307,14,6,2020-02-09
5634,天津市,90,4,1,2020-02-09
5635,北京市,326,37,2,2020-02-09
5636,陕西省,208,25,0,2020-02-09
5637,新加坡,40,2,0,2020-02-09
5638,加拿大,7,0,0,2020-02-09
5639,韩国,25,3,0,2020-02-09
5640,内蒙古自治区,54,5,0,2020-02-09
5641,宁夏回族自治区,45,13,0,2020-02-09
5642,广西壮族自治区,195,18,1,2020-02-09
5643,新疆维吾尔自治区,45,0,0,2020-02-09
5644,四川省,364,60,1,2020-02-08
5645,甘肃省,79,12,1,2020-02-08
5646,河南省,981,116,4,2020-02-08
5647,湖北省,24953,1218,699,2020-02-08
5648,湖南省,803,156,1,2020-02-08
5649,新加坡,33,2,0,2020-02-08
5650,泰国,32,10,0,2020-02-08
5651,澳大利亚,15,3,0,2020-02-08
5652,辽宁省,105,8,0,2020-02-08
5653,广东省,1095,112,1,2020-02-08
5654,山东省,416,44,0,2020-02-08
5655,河北省,195,30,1,2020-02-08
5656,重庆市,428,39,2,2020-02-08
5657,浙江省,1048,175,0,2020-02-08
5658,马来西亚,16,1,0,2020-02-08
5659,海南省,124,14,2,2020-02-08
5660,江苏省,439,51,0,2020-02-08
5661,陕西省,195,20,0,2020-02-08
5662,法国,11,0,0,2020-02-08
5663,宁夏回族自治区,45,15,0,2020-02-08
5664,云南省,138,17,0,2020-02-08
5665,黑龙江省,295,13,5,2020-02-08
5666,天津市,88,4,1,2020-02-08
5667,福建省,239,24,0,2020-02-08
5668,安徽省,733,59,0,2020-02-08
5669,越南,13,1,0,2020-02-08
5670,菲律宾,3,0,1,2020-02-08
5671,意大利,3,0,0,2020-02-08
5672,德国,14,0,0,2020-02-08
5673,山西省,104,20,0,2020-02-08
5674,阿联酋,7,0,0,2020-02-08
5675,日本,89,1,0,2020-02-08
5676,贵州省,89,7,1,2020-02-08
5677,上海市,286,41,1,2020-02-08
5678,英国,3,0,0,2020-02-08
5679,台湾,17,1,0,2020-02-08
5680,广西壮族自治区,183,17,0,2020-02-08
5681,内蒙古自治区,52,5,0,2020-02-08
5682,新疆维吾尔自治区,42,0,0,2020-02-08
5683,北京市,315,34,2,2020-02-08
5684,江西省,698,55,0,2020-02-08
5685,吉林省,69,4,1,2020-02-08
5686,香港,26,0,1,2020-02-08
5687,辽宁省,99,7,0,2020-02-07
5688,湖北省,22112,867,618,2020-02-07
5689,江苏省,408,43,0,2020-02-07
5690,河南省,914,86,3,2020-02-07
5691,福建省,224,20,0,2020-02-07
5692,海南省,117,10,2,2020-02-07
5693,山西省,96,15,0,2020-02-07
5694,重庆市,415,31,2,2020-02-07
5695,河北省,172,22,1,2020-02-07
5696,香港,25,0,1,2020-02-07
5697,湖南省,772,112,0,2020-02-07
5698,浙江省,1006,123,0,2020-02-07
5699,山东省,386,37,0,2020-02-07
5700,内蒙古自治区,50,5,0,2020-02-07
5701,宁夏回族自治区,43,5,0,2020-02-07
5702,贵州省,81,6,1,2020-02-07
5703,广东省,1034,88,1,2020-02-07
5704,云南省,136,13,0,2020-02-07
5705,马来西亚,12,1,0,2020-02-07
5706,澳大利亚,15,2,0,2020-02-07
5707,四川省,344,42,1,2020-02-07
5708,陕西省,184,17,0,2020-02-07
5709,黑龙江省,277,12,3,2020-02-07
5710,上海市,277,30,1,2020-02-07
5711,天津市,81,2,1,2020-02-07
5712,安徽省,665,47,0,2020-02-07
5713,新疆维吾尔自治区,39,0,0,2020-02-07
5714,北京市,297,33,1,2020-02-07
5715,韩国,24,1,0,2020-02-07
5716,日本,86,1,0,2020-02-07
5717,新加坡,30,0,0,2020-02-07
5718,甘肃省,67,9,0,2020-02-07
5719,广西壮族自治区,172,17,0,2020-02-07
5720,江西省,661,45,0,2020-02-07
5721,吉林省,65,4,1,2020-02-07
5722,台湾,16,1,0,2020-02-06
5723,香港,24,0,1,2020-02-06
5724,辽宁省,94,5,0,2020-02-06
5725,澳门,10,1,0,2020-02-06
5726,吉林省,59,4,0,2020-02-06
5727,山西省,90,12,0,2020-02-06
5728,河北省,157,13,1,2020-02-06
5729,陕西省,173,9,0,2020-02-06
5730,重庆市,400,24,2,2020-02-06
5731,安徽省,591,34,0,2020-02-06
5732,湖南省,711,81,0,2020-02-06
5733,广东省,970,69,0,2020-02-06
5734,湖北省,19665,712,549,2020-02-06
5735,河南省,851,56,2,2020-02-06
5736,海南省,106,8,1,2020-02-06
5737,福建省,215,14,0,2020-02-06
5738,浙江省,954,94,0,2020-02-06
5739,贵州省,71,6,1,2020-02-06
5740,云南省,133,7,0,2020-02-06
5741,黑龙江省,227,8,3,2020-02-06
5742,四川省,321,31,1,2020-02-06
5743,江苏省,373,34,0,2020-02-06
5744,山东省,347,27,0,2020-02-06
5745,新疆维吾尔自治区,36,0,0,2020-02-06
5746,上海市,257,25,1,2020-02-06
5747,天津市,78,2,1,2020-02-06
5748,北京市,274,31,1,2020-02-06
5749,广西壮族自治区,168,14,0,2020-02-06
5750,澳大利亚,14,2,0,2020-02-06
5751,日本,45,1,0,2020-02-06
5752,美国,12,0,0,2020-02-06
5753,韩国,23,0,0,2020-02-06
5754,江西省,600,37,0,2020-02-06
5755,内蒙古自治区,46,4,0,2020-02-06
5756,青海省,18,3,0,2020-02-06
5757,宁夏回族自治区,40,1,0,2020-02-06
5758,新加坡,28,0,0,2020-02-06
5759,甘肃省,62,6,0,2020-02-06
5760,日本,35,1,0,2020-02-05
5761,湖北省,16678,536,479,2020-02-05
5762,马来西亚,12,0,0,2020-02-05
5763,韩国,19,0,0,2020-02-05
5764,辽宁省,89,4,0,2020-02-05
5765,山西省,81,5,0,2020-02-05
5766,河南省,764,47,2,2020-02-05
5767,湖南省,661,54,0,2020-02-05
5768,甘肃省,57,6,0,2020-02-05
5769,浙江省,895,78,0,2020-02-05
5770,安徽省,530,23,0,2020-02-05
5771,广东省,895,49,0,2020-02-05
5772,香港,21,0,1,2020-02-05
5773,江苏省,341,23,0,2020-02-05
5774,贵州省,64,9,1,2020-02-05
5775,福建省,205,11,0,2020-02-05
5776,黑龙江省,190,7,2,2020-02-05
5777,广西壮族自治区,150,13,0,2020-02-05
5778,河北省,135,6,1,2020-02-05
5779,海南省,91,5,1,2020-02-05
5780,吉林省,54,2,0,2020-02-05
5781,山东省,307,15,0,2020-02-05
5782,四川省,301,24,1,2020-02-05
5783,重庆市,376,15,2,2020-02-05
5784,内蒙古自治区,42,3,0,2020-02-05
5785,陕西省,165,6,0,2020-02-05
5786,云南省,124,5,0,2020-02-05
5787,上海市,243,15,1,2020-02-05
5788,北京市,253,24,1,2020-02-05
5789,天津市,69,2,1,2020-02-05
5790,加拿大,5,0,0,2020-02-05
5791,青海省,17,3,0,2020-02-05
5792,新疆维吾尔自治区,32,0,0,2020-02-05
5793,江西省,548,27,0,2020-02-05
5794,甘肃省,57,4,0,2020-02-04
5795,泰国,25,5,0,2020-02-04
5796,新加坡,24,0,0,2020-02-04
5797,韩国,16,0,0,2020-02-04
5798,澳大利亚,13,2,0,2020-02-04
5799,印度,3,0,0,2020-02-04
5800,台湾,11,0,0,2020-02-04
5801,江西省,476,20,0,2020-02-04
5802,河南省,675,27,2,2020-02-04
5803,辽宁省,81,2,0,2020-02-04
5804,湖南省,593,31,0,2020-02-04
5805,四川省,282,14,1,2020-02-04
5806,天津市,67,2,0,2020-02-04
5807,广东省,813,30,0,2020-02-04
5808,浙江省,829,62,0,2020-02-04
5809,山西省,74,4,0,2020-02-04
5810,陕西省,142,2,0,2020-02-04
5811,上海市,219,12,1,2020-02-04
5812,新疆维吾尔自治区,29,0,0,2020-02-04
5813,福建省,194,3,0,2020-02-04
5814,山东省,275,11,0,2020-02-04
5815,江苏省,308,12,0,2020-02-04
5816,海南省,80,5,1,2020-02-04
5817,贵州省,58,2,0,2020-02-04
5818,湖北省,13522,397,414,2020-02-04
5819,香港,17,0,1,2020-02-04
5820,河北省,126,4,1,2020-02-04
5821,比利时,1,0,0,2020-02-04
5822,越南,10,1,0,2020-02-04
5823,北京市,228,23,1,2020-02-04
5824,重庆市,344,9,2,2020-02-04
5825,西藏自治区,1,0,0,2020-02-04
5826,黑龙江省,155,4,2,2020-02-04
5827,马来西亚,10,0,0,2020-02-04
5828,云南省,119,5,0,2020-02-04
5829,广西壮族自治区,139,10,0,2020-02-04
5830,安徽省,480,20,0,2020-02-04
5831,澳门,10,0,0,2020-02-04
5832,吉林省,42,1,0,2020-02-04
5833,内蒙古自治区,35,1,0,2020-02-04
5834,德国,12,0,0,2020-02-04
5835,宁夏回族自治区,34,1,0,2020-02-04
5836,青海省,15,0,0,2020-02-04
5837,美国,11,0,0,2020-02-04
5838,安徽省,408,14,0,2020-02-03
5839,河南省,566,16,2,2020-02-03
5840,山东省,259,7,0,2020-02-03
5841,海南省,72,4,1,2020-02-03
5842,辽宁省,74,1,0,2020-02-03
5843,天津市,60,1,0,2020-02-03
5844,湖北省,11177,300,350,2020-02-03
5845,浙江省,724,43,0,2020-02-03
5846,广东省,725,21,0,2020-02-03
5847,云南省,114,5,0,2020-02-03
5848,广西壮族自治区,127,7,0,2020-02-03
5849,福建省,179,1,0,2020-02-03
5850,四川省,254,14,1,2020-02-03
5851,江苏省,271,8,0,2020-02-03
5852,湖南省,521,22,0,2020-02-03
5853,北京市,212,12,1,2020-02-03
5854,宁夏回族自治区,31,1,0,2020-02-03
5855,重庆市,312,8,2,2020-02-03
5856,上海市,203,10,1,2020-02-03
5857,黑龙江省,121,2,2,2020-02-03
5858,新疆维吾尔自治区,24,0,0,2020-02-03
5859,山西省,66,2,0,2020-02-03
5860,青海省,13,0,0,2020-02-03
5861,内蒙古自治区,34,1,0,2020-02-03
5862,陕西省,128,0,0,2020-02-03
5863,江西省,391,18,0,2020-02-03
5864,河北省,113,3,1,2020-02-03
5865,甘肃省,51,3,0,2020-02-03
5866,贵州省,46,2,0,2020-02-03
5867,吉林省,31,1,0,2020-02-03
5868,香港,15,0,0,2020-02-03
5869,美国,9,0,0,2020-02-03
5870,海南省,64,4,1,2020-02-02
5871,河南省,493,10,2,2020-02-02
5872,甘肃省,40,3,0,2020-02-02
5873,辽宁省,70,1,0,2020-02-02
5874,江西省,333,12,0,2020-02-02
5875,四川省,231,11,1,2020-02-02
5876,德国,10,0,0,2020-02-02
5877,安徽省,340,7,0,2020-02-02
5878,湖南省,463,16,0,2020-02-02
5879,浙江省,661,32,0,2020-02-02
5880,广东省,632,15,0,2020-02-02
5881,湖北省,9074,267,294,2020-02-02
5882,江苏省,236,7,0,2020-02-02
5883,天津市,48,1,0,2020-02-02
5884,云南省,105,3,0,2020-02-02
5885,山西省,56,2,0,2020-02-02
5886,山东省,230,6,0,2020-02-02
5887,北京市,191,9,1,2020-02-02
5888,重庆市,275,7,1,2020-02-02
5889,青海省,11,0,0,2020-02-02
5890,西藏自治区,1,0,0,2020-02-02
5891,上海市,182,10,1,2020-02-02
5892,印度,2,0,0,2020-02-02
5893,阿联酋,5,0,0,2020-02-02
5894,澳大利亚,12,2,0,2020-02-02
5895,新加坡,18,0,0,2020-02-02
5896,澳门,8,0,0,2020-02-02
5897,福建省,159,0,0,2020-02-02
5898,内蒙古自治区,27,1,0,2020-02-02
5899,菲律宾,2,0,1,2020-02-02
5900,陕西省,116,0,0,2020-02-02
5901,黑龙江省,95,2,2,2020-02-02
5902,河北省,104,3,1,2020-02-02
5903,吉林省,23,1,0,2020-02-02
5904,韩国,15,0,0,2020-02-02
5905,宁夏回族自治区,28,0,0,2020-02-02
5906,香港,14,0,0,2020-02-02
5907,贵州省,38,2,0,2020-02-02
5908,新疆维吾尔自治区,21,0,0,2020-02-02
5909,广西壮族自治区,111,2,0,2020-02-02
5910,美国,8,0,0,2020-02-02
5911,云南省,93,2,0,2020-02-01
5912,天津市,41,0,0,2020-02-01
5913,甘肃省,40,0,0,2020-02-01
5914,辽宁省,64,1,0,2020-02-01
5915,广东省,535,14,0,2020-02-01
5916,菲律宾,1,0,0,2020-02-01
5917,江苏省,202,6,0,2020-02-01
5918,安徽省,297,5,0,2020-02-01
5919,吉林省,17,1,0,2020-02-01
5920,青海省,9,0,0,2020-02-01
5921,海南省,62,1,1,2020-02-01
5922,河南省,422,3,2,2020-02-01
5923,日本,20,1,0,2020-02-01
5924,湖北省,7153,168,249,2020-02-01
5925,重庆市,247,3,1,2020-02-01
5926,湖南省,389,8,0,2020-02-01
5927,浙江省,599,21,0,2020-02-01
5928,韩国,12,0,0,2020-02-01
5929,黑龙江省,80,2,2,2020-02-01
5930,新疆维吾尔自治区,18,0,0,2020-02-01
5931,加拿大,4,0,0,2020-02-01
5932,北京市,168,9,1,2020-02-01
5933,上海市,169,10,1,2020-02-01
5934,宁夏回族自治区,26,0,0,2020-02-01
5935,山东省,206,3,0,2020-02-01
5936,越南,6,1,0,2020-02-01
5937,香港,13,0,0,2020-02-01
5938,四川省,207,3,1,2020-02-01
5939,福建省,144,0,0,2020-02-01
5940,新加坡,16,0,0,2020-02-01
5941,内蒙古自治区,23,1,0,2020-02-01
5942,陕西省,101,0,0,2020-02-01
5943,江西省,286,9,0,2020-02-01
5944,广西壮族自治区,100,2,0,2020-02-01
5945,法国,6,0,0,2020-02-01
5946,瑞典,1,0,0,2020-02-01
5947,河北省,96,0,1,2020-02-01
5948,山西省,47,1,0,2020-02-01
5949,西班牙,7,0,0,2020-02-01
5950,德国,1,0,0,2020-02-01
5951,泰国,19,5,0,2020-02-01
5952,澳大利亚,9,2,0,2020-02-01
5953,马来西亚,8,0,0,2020-02-01
5954,美国,6,0,0,2020-02-01
5955,阿联酋,4,0,0,2020-02-01
5956,意大利,2,0,0,2020-02-01
5957,英国,2,0,0,2020-02-01
5958,俄罗斯,2,0,0,2020-02-01
5959,尼泊尔,1,0,0,2020-02-01
5960,柬埔寨,1,0,0,2020-02-01
5961,斯里兰卡,1,0,0,2020-02-01
5962,芬兰,1,0,0,2020-02-01
5963,印度,1,0,0,2020-02-01
5964,浙江省,538,14,0,2020-01-31
5965,湖北省,5806,141,204,2020-01-31
5966,广东省,436,11,0,2020-01-31
5967,俄罗斯,2,0,0,2020-01-31
5968,台湾,10,0,0,2020-01-31
5969,江苏省,168,5,0,2020-01-31
5970,内蒙古自治区,20,1,0,2020-01-31
5971,贵州省,29,2,0,2020-01-31
5972,云南省,83,1,0,2020-01-31
5973,泰国,19,5,0,2020-01-31
5974,日本,15,1,0,2020-01-31
5975,英国,2,0,0,2020-01-31
5976,新疆维吾尔自治区,17,0,0,2020-01-31
5977,上海市,135,9,1,2020-01-31
5978,海南省,52,1,1,2020-01-31
5979,北京市,139,5,1,2020-01-31
5980,重庆市,211,1,0,2020-01-31
5981,山东省,184,2,0,2020-01-31
5982,韩国,11,0,0,2020-01-31
5983,新加坡,13,0,0,2020-01-31
5984,河南省,352,3,2,2020-01-31
5985,吉林省,14,1,0,2020-01-31
5986,辽宁省,48,1,0,2020-01-31
5987,福建省,120,0,0,2020-01-31
5988,天津市,32,0,0,2020-01-31
5989,陕西省,87,0,0,2020-01-31
5990,宁夏回族自治区,21,0,0,2020-01-31
5991,青海省,8,0,0,2020-01-31
5992,湖南省,332,2,0,2020-01-31
5993,黑龙江省,59,0,2,2020-01-31
5994,江西省,240,7,0,2020-01-31
5995,四川省,177,1,1,2020-01-31
5996,安徽省,237,3,0,2020-01-31
5997,广西壮族自治区,87,2,0,2020-01-31
5998,河北省,82,0,1,2020-01-31
5999,香港,12,0,0,2020-01-31
6000,甘肃省,29,0,0,2020-01-31
6001,山西省,39,1,0,2020-01-31
6002,美国,6,0,0,2020-01-31
6003,澳大利亚,9,2,0,2020-01-31
6004,意大利,2,0,0,2020-01-31
6005,德国,5,0,0,2020-01-31
6006,天津市,31,0,0,2020-01-30
6007,黑龙江省,44,0,2,2020-01-30
6008,湖北省,4903,90,162,2020-01-30
6009,马来西亚,8,0,0,2020-01-30
6010,阿联酋,4,0,0,2020-01-30
6011,澳大利亚,8,2,0,2020-01-30
6012,广东省,354,10,0,2020-01-30
6013,青海省,8,0,0,2020-01-30
6014,台湾,9,0,0,2020-01-30
6015,印度,1,0,0,2020-01-30
6016,重庆市,182,1,0,2020-01-30
6017,山东省,158,1,0,2020-01-30
6018,上海市,112,5,1,2020-01-30
6019,海南省,46,1,1,2020-01-30
6020,湖南省,277,2,0,2020-01-30
6021,辽宁省,41,1,0,2020-01-30
6022,宁夏回族自治区,17,0,0,2020-01-30
6023,河南省,278,2,2,2020-01-30
6024,北京市,114,4,1,2020-01-30
6025,江西省,162,5,0,2020-01-30
6026,内蒙古自治区,18,0,0,2020-01-30
6027,陕西省,63,0,0,2020-01-30
6028,福建省,101,0,0,2020-01-30
6029,云南省,70,0,0,2020-01-30
6030,吉林省,14,1,0,2020-01-30
6031,日本,11,1,0,2020-01-30
6032,甘肃省,26,0,0,2020-01-30
6033,浙江省,428,4,0,2020-01-30
6034,新疆维吾尔自治区,14,0,0,2020-01-30
6035,贵州省,12,1,0,2020-01-30
6036,安徽省,200,2,0,2020-01-30
6037,江苏省,129,1,0,2020-01-30
6038,四川省,142,1,1,2020-01-30
6039,广西壮族自治区,78,2,0,2020-01-30
6040,河北省,65,0,1,2020-01-30
6041,西藏自治区,1,0,0,2020-01-30
6042,山西省,35,1,0,2020-01-30
6043,法国,5,0,0,2020-01-30
6044,芬兰,1,0,0,2020-01-30
6045,北京市,111,4,1,2020-01-29
6046,四川省,108,1,1,2020-01-29
6047,辽宁省,39,1,0,2020-01-29
6048,新疆维吾尔自治区,13,0,0,2020-01-29
6049,天津市,27,0,0,2020-01-29
6050,陕西省,56,0,0,2020-01-29
6051,山西省,27,1,0,2020-01-29
6052,湖北省,3554,87,125,2020-01-29
6053,新加坡,10,0,0,2020-01-29
6054,香港,10,0,0,2020-01-29
6055,广东省,277,5,0,2020-01-29
6056,澳大利亚,7,0,0,2020-01-29
6057,云南省,55,0,0,2020-01-29
6058,福建省,84,0,0,2020-01-29
6059,上海市,96,5,1,2020-01-29
6060,山东省,130,1,0,2020-01-29
6061,黑龙江省,38,0,1,2020-01-29
6062,阿联酋,1,0,0,2020-01-29
6063,安徽省,152,2,0,2020-01-29
6064,加拿大,3,0,0,2020-01-29
6065,贵州省,9,1,0,2020-01-29
6066,马来西亚,7,0,0,2020-01-29
6067,重庆市,147,1,0,2020-01-29
6068,内蒙古自治区,16,0,0,2020-01-29
6069,宁夏回族自治区,12,0,0,2020-01-29
6070,海南省,43,0,1,2020-01-29
6071,西藏自治区,0,0,0,2020-01-29
6072,吉林省,9,0,0,2020-01-29
6073,江苏省,99,1,0,2020-01-29
6074,甘肃省,24,0,0,2020-01-29
6075,湖南省,221,0,0,2020-01-29
6076,河北省,48,0,1,2020-01-29
6077,浙江省,296,3,0,2020-01-29
6078,河南省,206,1,2,2020-01-29
6079,广西壮族自治区,58,2,0,2020-01-29
6080,法国,4,0,0,2020-01-29
6081,德国,4,0,0,2020-01-29
6082,江西省,109,3,0,2020-01-29
6083,北京市,91,4,1,2020-01-28
6084,台湾,8,0,0,2020-01-28
6085,福建省,80,0,0,2020-01-28
6086,日本,7,1,0,2020-01-28
6087,辽宁省,34,0,0,2020-01-28
6088,浙江省,173,3,0,2020-01-28
6089,广东省,207,4,0,2020-01-28
6090,广西壮族自治区,51,2,0,2020-01-28
6091,湖北省,2714,52,100,2020-01-28
6092,内蒙古自治区,15,0,0,2020-01-28
6093,山东省,95,0,0,2020-01-28
6094,湖南省,143,0,0,2020-01-28
6095,江西省,72,3,0,2020-01-28
6096,上海市,66,4,1,2020-01-28
6097,陕西省,46,0,0,2020-01-28
6098,云南省,44,0,0,2020-01-28
6099,海南省,40,0,1,2020-01-28
6100,天津市,24,0,0,2020-01-28
6101,甘肃省,19,0,0,2020-01-28
6102,吉林省,8,0,0,2020-01-28
6103,泰国,14,5,0,2020-01-28
6104,斯里兰卡,1,0,0,2020-01-28
6105,澳门,7,0,0,2020-01-28
6106,河北省,33,0,1,2020-01-28
6107,宁夏回族自治区,11,0,0,2020-01-28
6108,新疆维吾尔自治区,10,0,0,2020-01-28
6109,重庆市,132,0,0,2020-01-28
6110,山西省,20,0,0,2020-01-28
6111,四川省,90,0,0,2020-01-28
6112,黑龙江省,30,0,1,2020-01-28
6113,安徽省,106,0,0,2020-01-28
6114,江苏省,70,1,0,2020-01-28
6115,贵州省,9,0,0,2020-01-28
6116,河南省,168,0,1,2020-01-28
6117,德国,1,0,0,2020-01-28
6118,新加坡,5,0,0,2020-01-28
6119,北京市,80,2,1,2020-01-27
6120,福建省,59,0,0,2020-01-27
6121,青海省,6,0,0,2020-01-27
6122,柬埔寨,1,0,0,2020-01-27
6123,广东省,151,3,0,2020-01-27
6124,天津市,22,0,0,2020-01-27
6125,云南省,26,0,0,2020-01-27
6126,海南省,33,0,1,2020-01-27
6127,辽宁省,27,0,0,2020-01-27
6128,泰国,7,2,0,2020-01-27
6129,美国,5,0,0,2020-01-27
6130,澳大利亚,5,0,0,2020-01-27
6131,新加坡,4,0,0,2020-01-27
6132,日本,4,1,0,2020-01-27
6133,韩国,4,0,0,2020-01-27
6134,马来西亚,3,0,0,2020-01-27
6135,法国,3,0,0,2020-01-27
6136,越南,2,0,0,2020-01-27
6137,尼泊尔,1,0,0,2020-01-27
6138,加拿大,1,0,0,2020-01-27
6139,山东省,75,1,0,2020-01-27
6140,湖北省,1423,47,76,2020-01-27
6141,上海市,53,3,1,2020-01-27
6142,台湾,5,0,0,2020-01-27
6143,宁夏回族自治区,7,0,0,2020-01-27
6144,江西省,48,1,0,2020-01-27
6145,陕西省,35,0,0,2020-01-27
6146,内蒙古自治区,11,0,0,2020-01-27
6147,四川省,69,0,0,2020-01-27
6148,新疆维吾尔自治区,5,0,0,2020-01-27
6149,河北省,18,0,1,2020-01-27
6150,重庆市,110,0,0,2020-01-27
6151,甘肃省,14,0,0,2020-01-27
6152,吉林省,6,0,0,2020-01-27
6153,江苏省,47,1,0,2020-01-27
6154,黑龙江省,21,0,1,2020-01-27
6155,浙江省,128,1,0,2020-01-27
6156,贵州省,7,0,0,2020-01-27
6157,湖南省,100,0,0,2020-01-27
6158,安徽省,70,0,0,2020-01-27
6159,河南省,128,0,1,2020-01-27
6160,广西壮族自治区,46,0,0,2020-01-27
6161,山西省,13,0,0,2020-01-27
6162,澳门,6,0,0,2020-01-27
6163,香港,8,0,0,2020-01-27
6164,北京市,68,2,0,2020-01-26
6165,云南省,16,0,0,2020-01-26
6166,台湾,4,0,0,2020-01-26
6167,天津市,14,0,0,2020-01-26
6168,福建省,35,0,0,2020-01-26
6169,广东省,111,2,0,2020-01-26
6170,广西壮族自治区,36,0,0,2020-01-26
6171,辽宁省,21,0,0,2020-01-26
6172,江苏省,33,1,0,2020-01-26
6173,山东省,46,0,0,2020-01-26
6174,湖北省,1058,42,52,2020-01-26
6175,澳门,5,0,0,2020-01-26
6176,陕西省,22,0,0,2020-01-26
6177,四川省,44,0,0,2020-01-26
6178,上海市,40,1,1,2020-01-26
6179,海南省,22,0,0,2020-01-26
6180,宁夏回族自治区,4,0,0,2020-01-26
6181,河南省,83,0,1,2020-01-26
6182,浙江省,104,1,0,2020-01-26
6183,重庆市,75,0,0,2020-01-26
6184,湖南省,69,0,0,2020-01-26
6185,安徽省,60,0,0,2020-01-26
6186,黑龙江省,15,0,1,2020-01-26
6187,河北省,13,0,1,2020-01-26
6188,甘肃省,7,0,0,2020-01-26
6189,贵州省,5,0,0,2020-01-26
6190,新疆维吾尔自治区,4,0,0,2020-01-26
6191,江西省,36,0,0,2020-01-26
6192,山西省,9,0,0,2020-01-26
6193,内蒙古自治区,7,0,0,2020-01-26
6194,湖北省,730,32,39,2020-01-25
6195,陕西省,15,0,0,2020-01-25
6196,内蒙古自治区,7,0,0,2020-01-25
6197,北京市,41,2,0,2020-01-25
6198,海南省,19,0,0,2020-01-25
6199,辽宁省,16,0,0,2020-01-25
6200,云南省,11,0,0,2020-01-25
6201,天津市,10,0,0,2020-01-25
6202,甘肃省,4,0,0,2020-01-25
6203,青海省,1,0,0,2020-01-25
6204,福建省,18,0,0,2020-01-25
6205,山东省,27,0,0,2020-01-25
6206,四川省,28,0,0,2020-01-25
6207,宁夏回族自治区,3,0,0,2020-01-25
6208,重庆市,57,0,0,2020-01-25
6209,新疆维吾尔自治区,3,0,0,2020-01-25
6210,江苏省,18,1,0,2020-01-25
6211,贵州省,4,0,0,2020-01-25
6212,吉林省,4,0,0,2020-01-25
6213,黑龙江省,9,0,1,2020-01-25
6214,河北省,8,0,1,2020-01-25
6215,浙江省,62,1,0,2020-01-25
6216,河南省,32,0,0,2020-01-25
6217,湖南省,43,0,0,2020-01-25
6218,安徽省,39,0,0,2020-01-25
6219,广东省,78,2,0,2020-01-25
6220,香港,5,0,0,2020-01-25
6221,上海市,33,1,0,2020-01-25
6222,山西省,6,0,0,2020-01-25
6223,江西省,18,0,0,2020-01-25
6224,广西壮族自治区,23,0,0,2020-01-25
6225,台湾,3,0,0,2020-01-25
6226,云南省,5,0,0,2020-01-24
6227,广东省,53,2,0,2020-01-24
6228,浙江省,43,1,0,2020-01-24
6229,北京市,36,1,0,2020-01-24
6230,重庆市,27,0,0,2020-01-24
6231,湖南省,24,0,0,2020-01-24
6232,四川省,15,0,0,2020-01-24
6233,山东省,15,0,0,2020-01-24
6234,安徽省,15,0,0,2020-01-24
6235,广西壮族自治区,13,0,0,2020-01-24
6236,河南省,9,0,0,2020-01-24
6237,江苏省,9,0,0,2020-01-24
6238,海南省,8,0,0,2020-01-24
6239,江西省,7,0,0,2020-01-24
6240,陕西省,5,0,0,2020-01-24
6241,辽宁省,4,0,0,2020-01-24
6242,天津市,8,0,0,2020-01-24
6243,上海市,20,1,0,2020-01-24
6244,青海省,0,0,0,2020-01-24
6245,福建省,10,0,0,2020-01-24
6246,湖北省,549,31,24,2020-01-24
6247,河北省,2,0,1,2020-01-24
6248,黑龙江省,4,0,1,2020-01-24
6249,宁夏回族自治区,2,0,0,2020-01-24
6250,内蒙古自治区,2,0,0,2020-01-24
6251,吉林省,3,0,0,2020-01-24
6252,贵州省,3,0,0,2020-01-24
6253,香港,2,0,0,2020-01-24
6254,澳门,2,0,0,2020-01-24
6255,新疆维吾尔自治区,2,0,0,2020-01-24
6256,甘肃省,2,0,0,2020-01-24
6257,台湾,1,0,0,2020-01-24
6258,山西省,1,0,0,2020-01-24
6259,香港,2,0,0,2020-01-23
6260,甘肃省,2,0,0,2020-01-23
6261,江苏省,5,0,0,2020-01-23
